DEPTH,VP,VS,RHO_OLD,GR,NPHI,RHO,SW,SWX,VPVS,IP,IS,VSH,RHOm, RHOfluid,PHI,LFC
2343.5037,3256.0,1518.3,2.2169,67.0806,0.2683,2.22529600000002,1.0,1.0,2.14450372126721,7245.56377600005,3378.66691680003,0.212287606317383,2.68396601701078,1.09,0.287753949655039,0.0
2343.656,3278.2,1516.8,2.2326,65.9403,0.2593,2.23552,1.0,1.0,2.16126054852321,7328.48166399999,3390.836736,0.199350835733759,2.6818961337174,1.09,0.280405313049554,1.0
2343.8083,3265.4,1522.7,2.2417,65.6577,0.2622,2.241585,1.0,1.0,2.14448019964537,7319.67165900001,3413.2614795,0.196144722108456,2.68138315553735,1.09,0.27636220353787,1.0
2343.9607,3222.5,1495.7,2.2367,66.2915,0.2625,2.232751,1.0,1.0,2.15450959416995,7195.04009749999,3339.5256707,0.203335220394785,2.68253363526317,1.09,0.28243211025734,0.0
2344.1133,3199.2,1495.7,2.2229,67.118,0.2583,2.222734,1.0,1.0,2.13893160393127,7110.97061279999,3324.5432438,0.212711911517617,2.68403390584282,1.09,0.28939152683764,0.0
2344.2656,3188.1,1492.2,2.2207,67.9997,0.2635,2.221328,1.0,1.0,2.13650985122638,7081.81579680001,3314.6656416,0.222714849887854,2.68563437598206,1.09,0.290985443138432,0.0
2344.418,3172.3,1467.8,2.2224,67.6172,0.2757,2.22182,1.0,1.0,2.16126175228233,7048.279586,3261.187396,0.218375364885455,2.68494005838167,1.09,0.290368315691803,0.0
2344.5703,3131.0,1501.0,2.221,69.6117,0.2827,2.216782,1.0,1.0,2.08594270486342,6940.74444200001,3327.38978200001,0.241003084721496,2.68856049355544,1.09,0.295127081807288,0.0
2344.7229,3140.7,1524.6,2.2088,69.0245,0.2785,2.20602299999996,1.0,1.0,2.06001574183392,6928.45643609988,3363.30266579994,0.234341266176636,2.68749460258826,1.09,0.301391692847175,0.0
2344.8752,3155.3,1524.6,2.1956,69.1734,0.2834,2.19336800000001,1.0,1.0,2.06959202413748,6920.73405040002,3344.00885280001,0.236030545436393,2.68776488726982,1.09,0.309430311811781,0.0
2345.0276,3153.1,1516.7,2.1889,69.7187,0.2921,2.188448,1.0,1.0,2.07892134238808,6900.3953888,3319.2190816,0.242217006016285,2.68875472096261,1.09,0.312935257924599,0.0
2345.1799,3163.9,1500.6,2.187,70.486,0.3011,2.1866005,1.0,1.0,2.10842329734773,6918.18532195,3281.2127103,0.250922069656392,2.69014753114502,1.09,0.314687878051281,0.0
2345.3325,3211.1,1492.6,2.1865,70.4005,0.2872,2.186,1.0,1.0,2.15134664344098,7019.4646,3262.8236,0.249952067126444,2.68999233074023,1.09,0.314996716582423,0.0
2345.4849,3240.1,1492.6,2.1859,68.9592,0.2788,2.1872735,1.0,1.0,2.17077582741525,7086.98486735,3264.7244261,0.23360043383505,2.68737606941361,1.09,0.313077539465829,0.0
2345.6372,3141.6,1506.3,2.1893,67.2315,0.2873,2.189,1.0,1.0,2.08564031069508,6876.9624,3297.2907,0.2139995756948,2.68423993211117,1.09,0.310643286581931,0.0
2345.7896,3147.6,1514.7,2.1887,65.2137,0.3008,2.189896,1.0,1.0,2.07803525450584,6892.91664960001,3317.0354712,0.191107515988024,2.68057720255808,1.09,0.308492540801498,1.0
2345.9419,3138.3,1517.3,2.1908,63.767,0.3126,2.18995250000001,1.0,1.0,2.06834508666711,6872.72793075002,3322.81492825001,0.174694619378949,2.67795113910063,1.09,0.307313384577446,1.0
2346.0945,3142.4,1517.3,2.1857,62.4802,0.3049,2.18613749999999,1.0,1.0,2.07104725499242,6869.71847999998,3317.02642874999,0.160095797676759,2.67561532762828,1.09,0.308698975785277,1.0
2346.2468,3145.3,1405.9,2.1834,62.5434,0.3,2.182532,1.0,1.0,2.23721459563269,6864.7178996,3068.4217388,0.160812805394802,2.67573004886317,1.09,0.311022704789349,1.0
2346.3992,3256.1,1412.1,2.1813,62.5936,0.2943,2.181008,0.999038663171694,1.0,2.3058565257418,7101.58014880001,3079.8013968,0.161382327348059,2.67582117237569,1.08970198558323,0.311964684934128,1.0
2346.5515,3195.9,1412.1,2.1839,63.5925,0.2856,2.1847725,0.997318897637796,1.0,2.26322498406628,6982.31443275,3085.11724725,0.172714906613148,2.6776343850581,1.08916885826772,0.310275468208597,1.0
2346.7041,3181.8,1418.1,2.1869,62.6556,0.28,2.187,0.996397898883783,1.0,2.24370636767506,6958.5966,3101.3847,0.162085720995506,2.67593371535928,1.08888334865397,0.308076999707514,1.0
2346.8564,3193.1,1397.9,2.1873,64.8482,0.2751,2.187846,0.995241469816275,1.0,2.28421203233422,6986.0110626,3058.3899234,0.186960896985731,2.67991374351772,1.08852485564305,0.309206471948465,1.0
2347.0088,3187.1,1371.8,2.19,62.926,0.2817,2.19,1.0,1.0,2.32329785683044,6979.749,3004.242,0.165153424903085,2.67642454798449,1.09,0.306616881718378,1.0
2347.1611,3182.9,1439.4,2.1901,63.2014,0.2852,2.191222,1.0,1.0,2.21126858413228,6974.44050379999,3154.0449468,0.168277854104812,2.67692445665677,1.09,0.306065266446281,1.0
