DEPTH,VP,VS,RHO_OLD,GR,NPHI,RHO,SW,SWX,VPVS,IP,IS,VSH,RHOm,RHOf,PHI
2448.3547,3134,1519.7,2.2986,70.9997,0.2921,,,,2.06224912811739,,,0.256750026377262,2.69108000422036,,
2448.5071,3073.4,1507.9,2.3053,73.2697,0.2819,,,,2.03819881955037,,,0.282503309920914,2.69520052958735,,
2448.6597,3018.9,1507.9,2.3155,75.4102,0.2769,,,,2.00205583924663,,,0.306787408346106,2.69908598533538,,
2448.812,3061.4,1469.4,2.3312,81.0165,0.2821,,,,2.08343541581598,,,0.370391211663628,2.70926259386618,,
2448.9644,3070.8,1451.4,2.3399,84.5088,0.3053,,,,2.11575031004547,,,0.410011560614947,2.71560184969839,,
2449.1167,3081.7,1470,2.3598,86.3195,0.3257,,,,2.09639455782313,,,0.430554058638071,2.71888864938209,,
2449.2693,3149,1475.2,2.3199,78.8547,0.3345,,,,2.13462581344902,,,0.345865463485361,2.70533847415766,,
2449.4216,3128.3,1456.4,2.2744,75.414,0.307,,,,2.14796759132107,,,0.306830519569659,2.69909288313115,,
2449.574,3012.2,1423.4,2.2447,70.0527,0.2878,,,,2.11620064633975,,,0.246006255665439,2.68936100090647,,
2449.7263,2958.4,1417.1,2.2627,75.712,0.2968,,,,2.08764377954978,,,0.31021134710094,2.69963381553615,,
2449.8789,2924.6,1384.3,2.297,77.3854,0.3185,,,,2.11269233547641,,,0.329196168546732,2.70267138696748,,
2450.0312,2873.2,1346.9,2.2999,86.0329,0.3526,,,,2.13319474348504,,,0.42730256477745,2.71836841036439,,
2450.1836,2890.8,1314.5,2.2769,91.175,0.3663,,,,2.19916317991632,,,0.485639991786177,2.72770239868579,,
2450.3359,2931.1,1314.5,2.2605,93.8301,0.3895,,,,2.2298212248003,,,0.515762257485186,2.73252196119763,,
2450.4883,2952.8,1321.8,2.2822,93.1574,0.3695,,,,2.23392343773642,,,0.508130436410378,2.73130086982566,,
2450.6409,2991,1330.3,2.2984,91.4338,0.3472,,,,2.24836503044426,,,0.48857609301133,2.72817217488181,,
2450.7932,2975.4,1247.1,2.3018,93.1531,0.3313,,,,2.38585518402694,,,0.50808165265741,2.73129306442519,,
2450.9456,2989.6,1260,2.273,92.9781,0.3475,,,,2.37269841269841,,,0.506096267362194,2.73097540277795,,
2451.0979,3070.9,1357.1,2.2847,94.0789,0.3468,,,,2.26283987915408,,,0.518584908122041,2.73297358529953,,
2451.2505,3058.4,1339.2,2.3131,97.2723,0.3516,,,,2.28375149342891,,,0.554814218989133,2.73877027503826,,
2451.4028,3079.7,1469.6,2.3499,94.5259,0.3455,,,,2.09560424605335,,,0.523656149418963,2.73378498390703,,
2451.5552,3158.2,1520.9,2.3527,86.055,0.3406,,,,2.07653363140246,,,0.427553290577588,2.71840852649241,,
2451.7075,3178.6,1518,2.3121,73.2218,0.3025,,,,2.09393939393939,,,0.281959881602966,2.69511358105648,,
2451.8601,3224.7,1183.5,2.2672,68.8244,0.2871,,,,2.72471482889734,,,0.232071119904792,2.68713137918477,,
2452.0125,3207.2,1183.5,2.2333,70.8355,0.2864,,,,2.7099281791297,,,0.254887167717408,2.69078194683479,,
2452.1648,3156.7,1183.5,2.2442,75.6202,0.3049,,,,2.66725813265737,,,0.309169870700365,2.69946717931206,,
2452.3171,3113.1,1217.3,2.2748,75.1689,0.2965,,,,2.55738108929598,,,0.304049845650474,2.69864797530408,,
2452.4695,3217.2,1284.7,2.2979,73.9859,0.2794,,,,2.50424223554137,,,0.290628641054818,2.69650058256877,,
2452.6221,3244,1340.6,2.2905,73.8037,0.2667,,,,2.41981202446666,,,0.288561571336028,2.69616985141376,,
2452.7744,3292,1337.1,2.2738,70.989,0.2832,,,,2.46204472365567,,,0.256628634247783,2.69106058147964,,
2452.9268,3299,1327,2.258,69.6448,0.2938,,,,2.48605877920121,,,0.241378606168762,2.688620576987,,
2453.0791,3298.2,1337.6,2.2565,69.086,0.2989,,,,2.46575956937799,,,0.235038987294669,2.68760623796715,,
2453.2317,3395.3,1345.2,2.2861,74.38,0.2759,,,,2.52401129943503,,,0.295099728739643,2.69721595659834,,
2453.384,3378.7,1357.4,2.3186,77.3148,0.2711,,,,2.48909680271107,,,0.328395207393348,2.70254323318294,,
2453.5364,3280.7,1391.7,2.3271,75.2766,0.2668,,,,2.3573327584968,,,0.305271708486444,2.69884347335783,,
2453.6887,3186.7,1609.2,2.3027,71.6954,0.2731,,,,1.98030077056923,,,0.264642783805155,2.69234284540882,,
2453.8413,3235,1684.9,2.2918,66.1914,0.282,,,,1.91999525194374,,,0.202199580005922,2.68235193280095,,
2453.9937,3321.5,1768.1,2.2685,65.2783,0.2918,,,,1.87857021661671,,,0.191840406788429,2.68069446508615,,
2454.146,3380.6,1768.1,2.237,63.6524,0.3059,,,,1.91199592783214,,,0.173394475637053,2.67774311610193,,
2454.2983,3455.7,1786.5,2.2034,62.044,0.2888,,,,1.9343408900084,,,0.155147083015199,2.67482353328243,,
2454.4507,3531.5,1765.9,2.2337,60.7046,0.2423,,,,1.99983011495555,,,0.139951511218561,2.67239224179497,,
2454.6033,3405.2,1778.1,2.2978,61.1591,0.1908,,,,1.91507789213205,,,0.145107840456707,2.67321725447307,,
2454.7556,3539.4,1593.7,2.3475,66.3798,0.1718,,,,2.22086967434272,,,0.204336989089457,2.68269391825431,,
2454.908,3340.3,1611.1,2.3453,70.2682,0.1917,,,,2.07330395382037,,,0.248451115843261,2.68975217853492,,
2455.0603,3313.7,1613.7,2.3419,73.7739,0.2491,,,,2.05347958108694,,,0.2882234885829,2.69611575817326,,
2455.2129,3292.3,1569.2,2.3364,73.0623,0.2749,,,,2.09807545245985,,,0.280150344719612,2.69482405515514,,
2455.3652,3293.5,1691.9,2.3165,69.3031,0.2934,,,,1.94662805130327,,,0.237501999566619,2.68800031993066,,
2455.5176,3444.3,1853.2,2.2894,66.6259,0.2605,,,,1.85856896179581,,,0.207129008067471,2.6831406412908,,
2455.6699,3629.9,2105.5,2.2877,67.1293,0.2524,,,,1.72400854903823,,,0.212840110682394,2.68405441770918,,
2455.8225,3910,2372.5,2.3239,68.8002,0.2498,,,,1.64805057955743,,,0.231796569481111,2.68708745111698,,
2455.9749,4092.5,2372.5,2.3875,66.8214,0.2342,,,,1.72497365648051,,,0.209346967068698,2.68349551473099,,
2456.1272,4136.6,2402.5,2.4778,58.4017,0.1841,,,,1.72178980228928,,,0.113824975239409,2.66821199603831,,
2456.2795,4149.2,2427.8,2.5541,51.2284,0.1142,,,,1.70903698821979,,,0.0324434647355864,2.65519095435769,,
2456.4319,3583.5,2181.3,2.5815,48.3687,0.072,,,,1.642827671572,,,0,2.65,,
2456.5845,3498.2,2120.4,2.5802,56.712,0.0875,,,,1.64978305980004,,,0.0946552293346918,2.66514483669355,,
2456.7368,3196.5,2019.4,2.5391,60.8983,0.1436,,,,1.58289590967614,,,0.142149049113894,2.67274384785822,,
2456.8892,3130.8,1801.8,2.4298,65.9341,0.2043,,,,1.73759573759574,,,0.199280496369014,2.68188487941904,,
2457.0415,3090.4,1630.7,2.3176,62.9659,0.251,,,,1.89513705770528,,,0.165606092750394,2.67649697484006,,
2457.1941,3117.5,1592.2,2.2407,62.2572,0.2603,,,,1.95798266549428,,,0.157565849557713,2.67521053592923,,
2457.3464,3079.9,1592.2,2.2174,63.159,0.2793,,,,1.93436754176611,,,0.167796823610429,2.67684749177767,,
2457.4988,3119.1,1544.1,2.2095,65.3068,0.2825,,,,2.02001165727608,,,0.192163740965079,2.68074619855441,,
2457.6511,3114,1529.4,2.2064,68.9804,0.2904,,,,2.03609258532758,,,0.233840949082242,2.68741455185316,,
2457.8037,3215.6,1527.2,2.2255,72.7304,0.2912,,,,2.10555264536406,,,0.276384919694001,2.69422158715104,,
2457.9561,3213.1,1443.5,2.2584,74.2802,0.2959,,,,2.22590924835469,,,0.293967491868429,2.69703479869895,,
2458.1084,3153.7,1390.6,2.2809,76.3942,0.3039,,,,2.26786998417949,,,0.317950946234632,2.70087215139754,,
2458.2607,3122.7,1333.3,2.2849,71.6178,0.2986,,,,2.3420835520888,,,0.263762407239963,2.69220198515839,,
2458.4131,3115.6,1363.1,2.2747,70.7767,0.2842,,,,2.28567236446336,,,0.254220078258216,2.69067521252132,,
2458.5657,3036.5,1391.8,2.2637,72.9792,0.2728,,,,2.18170714183072,,,0.279207570330856,2.69467321125294,,
2458.718,2908.9,1391.8,2.2746,84.5949,0.3021,,,,2.09002730277339,,,0.410988370180194,2.71575813922883,,
2458.8704,2953.2,1260.4,2.3095,90.9605,0.3447,,,,2.34306569343066,,,0.483206476667185,2.72731303626675,,
2459.0227,3049.9,1245.4,2.3493,91.1071,0.3549,,,,2.44893207001767,,,0.484869662291634,2.72757914596666,,
2459.1753,2993,1250.4,2.3624,85.414,0.3341,,,,2.39363403710813,,,0.420281107867685,2.71724497725883,,
2459.3276,3188.2,1228,2.3472,82.6521,0.328,,,,2.59625407166124,,,0.388947189885653,2.7122315503817,,
2459.48,2808.9,1211.7,2.3452,83.2472,0.3349,,,,2.31814805644962,,,0.395698634395269,2.71331178150324,,
2459.6323,2780.4,1222.6,2.3685,81.7031,0.3335,,,,2.27416980206118,,,0.378180729056171,2.71050891664899,,
2459.7849,2841.1,1236.8,2.4169,82.8709,0.3278,,,,2.29713777490298,,,0.391429488757614,2.71262871820122,,
2459.9373,2877.6,1254.2,2.3975,83.3109,0.3467,,,,2.29437091372987,,,0.396421314642727,2.71342741034284,,
2460.0896,2966.5,1317.4,2.3683,85.8103,0.3579,,,,2.25178381660847,,,0.424777154681936,2.71796434474911,,
2460.2419,2996.5,1315.4,2.3437,83.5809,0.3446,,,,2.2780142922305,,,0.399484480526774,2.71391751688428,,
2460.3943,3033.7,1335.1,2.3478,83.1269,0.3248,,,,2.27226424986892,,,0.394333823818043,2.71309341181089,,
2460.5469,3016.8,1355.3,2.3301,83.4655,0.318,,,,2.22592783885487,,,0.398175260737815,2.71370804171805,,
2460.6992,3004.3,1331.9,2.3105,81.6506,0.3203,,,,2.25564982356033,,,0.377585113467606,2.71041361815482,,
2460.8516,2997.9,1318.1,2.3047,77.5219,0.3167,,,,2.27441013580153,,,0.330744769077,2.70291916305232,,
2461.0039,2965.7,1291.6,2.303,75.1416,0.2989,,,,2.29614431712604,,,0.303740125544421,2.69859842008711,,
2461.1565,2862.3,1282.3,2.299,76.0103,0.302,,,,2.23216096077361,,,0.31359557814987,2.70017529250398,,
2461.3088,2850.4,1233.9,2.2925,79.8925,0.3126,,,,2.31007374989869,,,0.35763936553893,2.70722229848623,,
2461.4612,2799.1,1238,2.3035,83.7985,0.3314,,,,2.26098546042003,,,0.401953165328139,2.7143125064525,,
2461.6135,2793,1252.5,2.3261,91.8593,0.3561,,,,2.22994011976048,,,0.493403415543411,2.72894454648695,,
2461.7661,2782.3,1232.9,2.3367,99.4642,0.3884,,,,2.25671181766567,,,0.579681453438177,2.74274903255011,,
2461.9185,2782,1232.9,2.3412,101.2998,0.4148,,,,2.25646848892854,,,0.600506443426162,2.74608103094819,,
2462.0708,2807.1,1218.2,2.3362,101.6185,0.4125,,,,2.30430142833689,,,0.60412211367522,2.74665953818803,,
2462.2231,2845.3,1200.5,2.3373,97.0451,0.3878,,,,2.37009579341941,,,0.552236621623001,2.73835785945968,,
2462.3755,2923.7,1215.5,2.3254,94.4874,0.3841,,,,2.40534759358289,,,0.523219364654015,2.73371509834464,,
2462.5281,2804,1250.6,2.3008,90.2563,0.3893,,,,2.24212378058532,,,0.475217286239238,2.72603476579828,,
2462.6804,2820.1,1322.9,2.2842,89.9305,0.3957,,,,2.13175599062665,,,0.471521066072488,2.7254433705716,,
2462.8328,2908.5,1401.9,2.3036,87.0512,0.3764,,,,2.07468435694415,,,0.438855238183838,2.72021683810941,,
2462.9851,2947.2,1417.8,2.3224,86.1627,0.354,,,,2.0787134997884,,,0.428775153413558,2.71860402454617,,
2463.1377,2943.1,1358.4,2.3148,79.5928,0.3315,,,,2.16659305064782,,,0.354239251407638,2.70667828022522,,
2463.29,2903.1,1360.8,2.302,77.7962,0.3238,,,,2.13337742504409,,,0.333856718714015,2.70341707499424,,
2463.4424,2930.7,1376.5,2.2901,73.9093,0.3307,,,,2.12909553214675,,,0.289759609548455,2.69636153752775,,
2463.5947,2912.4,1376.5,2.288,82.541,0.3621,,,,2.11580094442426,,,0.387686753849662,2.71202988061595,,
2463.7473,2946.1,1374.6,2.307,92.2151,0.3964,,,,2.14324167030409,,,0.497439987475055,2.72959039799601,,
2463.8997,2928.7,1358.5,2.3374,100.0847,0.3886,,,,2.15583364004417,,,0.586721062442069,2.74387536999073,,
2464.052,2947.2,1350.3,2.3479,99.9802,0.3735,,,,2.18262608309265,,,0.585535503794355,2.7436856806071,,
2464.2043,2920,1314.4,2.3397,95.2728,0.3406,,,,2.22154595252587,,,0.532129773858942,2.73514076381743,,
2464.3567,2890.6,1315.6,2.3229,90.3203,0.3388,,,,2.19717239282457,,,0.475943370004345,2.7261509392007,,
2464.5093,2868,1318.8,2.3224,87.1159,0.3582,,,,2.1747042766151,,,0.439589263490126,2.72033428215842,,
2464.6616,2923.3,1319.2,2.3271,88.0152,0.4025,,,,2.21596422073984,,,0.449791874895767,2.72196669998332,,
2464.814,2882.1,1332.9,2.322,87.0836,0.4228,,,,2.16227774026559,,,0.439222818089923,2.72027565089439,,
2464.9663,2887,1319,2.2931,83.6689,0.3742,,,,2.18877937831691,,,0.400482845703796,2.71407725531261,,
2465.1189,2888.3,1316.9,2.2698,76.7543,0.3195,,,,2.19325689118384,,,0.322036301919244,2.70152580830708,,
2465.2712,2905.7,1333.7,2.2572,75.3229,0.3241,,,,2.17867586413736,,,0.305796984710264,2.69892751755364,,
2465.4236,2931.4,1369.5,2.2707,78.7896,0.3618,,,,2.14048922964586,,,0.345126900155541,2.70522030402489,,
2465.5759,3043.9,1395.2,2.3044,85.3799,0.3863,,,,2.18169438073394,,,0.419894241361589,2.71718307861785,,
2465.7285,3092.2,1483.6,2.3294,86.2978,0.3906,,,,2.08425451604206,,,0.430307870861464,2.71884925933783,,
2465.8809,3114.2,1448.1,2.3433,79.4518,0.3651,,,,2.15054208963469,,,0.352639598112636,2.70642233569802,,
2466.0332,3132.2,1459.2,2.3456,72.5641,0.3342,,,,2.14651864035088,,,0.274498236410605,2.6939197178257,,
2466.1855,3030.1,1367.5,2.3205,72.869,0.2855,,,,2.21579524680073,,,0.277957344847812,2.69447317517565,,
2466.3379,2952.1,1330.9,2.2948,80.1905,0.2856,,,,2.21812307461117,,,0.361020193070211,2.70776323089123,,
2466.4905,2865.4,1255.6,2.2834,85.7153,0.3105,,,,2.28209620898375,,,0.423699374093104,2.7177918998549,,
2466.6428,2823.2,1226,2.2776,90.99,0.3401,,,,2.30277324632953,,,0.483541155902664,2.72736658494443,,
2466.7952,2820.8,1226,2.2694,92.6081,0.3741,,,,2.30081566068515,,,0.501898595595167,2.73030377529523,,
2466.9475,2808.8,1219.1,2.2611,93.7692,0.3806,,,,2.30399475022558,,,0.515071343402451,2.73241141494439,,
2467.1001,2849.6,1223.8,2.2823,94.6637,0.398,,,,2.32848504657624,,,0.52521949852571,2.73403511976411,,
2467.2524,2853.8,1234.7,2.2695,96.9123,0.3962,,,,2.31133068761643,,,0.550729997810404,2.73811679964966,,
2467.4048,2884.8,1240.1,2.2787,100.7916,0.3738,,,,2.32626401096686,,,0.594740884528857,2.74515854152462,,
2467.5571,2894.8,1294.3,2.2904,97.5534,0.3634,,,,2.23657575523449,,,0.55800331502619,2.73928053040419,,
2467.7097,2835.3,1231.6,2.3538,89.1623,0.3478,,,,2.30212731406301,,,0.462805791879434,2.72404892670071,,
2467.8621,2819.4,1233.5,2.3643,82.0045,0.3462,,,,2.28569112282124,,,0.381600129787473,2.711056020766,,
2468.0144,2739.2,1173.8,2.3337,81.369,0.3341,,,,2.33361731129664,,,0.374390344901133,2.70990245518418,,
2468.1667,2677.6,1179.4,2.3224,87.4422,0.3567,,,,2.27030693573003,,,0.44329115618629,2.72092658498981,,
2468.3191,2719.5,1179.4,2.3176,93.2184,0.4068,,,,2.30583347464813,,,0.508822484998996,2.73141159759984,,
2468.4717,2789.9,1191.2,2.2925,98.2174,0.4285,,,,2.3420920080591,,,0.565536434089179,2.74048582945427,,
2468.624,2796.6,1215.2,2.2808,98.8186,0.428,,,,2.3013495720869,,,0.572357083457656,2.74157713335322,,
2468.7764,2821.7,1239,2.2658,97.2125,0.3748,,,,2.2774011299435,,,0.55413578447111,2.73866172551538,,
2468.9287,2812.4,1287,2.3029,90.2189,0.3546,,,,2.18523698523699,,,0.474792981039003,2.72596687696624,,
2469.0813,2817.9,1249.6,2.325,84.7143,0.3328,,,,2.25504161331626,,,0.412342970204472,2.71597487523272,,
2469.2336,2761.9,1176.4,2.3055,79.1177,0.3687,,,,2.34775586535192,,,0.348849213957599,2.70581587423322,,
2469.386,2689.5,1132.9,2.2527,78.331,0.3889,,,,2.37399593962397,,,0.339924056176193,2.70438784898819,,
2469.5383,2630.8,1113.6,2.2169,78.0508,0.4153,,,,2.36242816091954,,,0.336745170692083,2.70387922731073,,
2469.6909,2648.8,1135.9,2.1905,78.9753,0.4036,,,,2.33189541332864,,,0.347233677580235,2.70555738841284,,
2469.8433,2674.3,1135.9,2.174,80.831,0.4048,,,,2.35434457258562,,,0.3682867032507,2.70892587252011,,
2469.9956,2668,1081.6,2.1587,79.8317,0.4229,,,,2.46671597633136,,,0.356949585962078,2.70711193375393,,
2470.1479,2712,1086.3,2.1576,76.7036,0.4106,,,,2.49654791494062,,,0.321461107436573,2.70143377718985,,
2470.3003,2682.3,1141.3,2.1844,73.6238,0.3748,,,,2.35021466748445,,,0.286520595252547,2.69584329524041,,
2470.4529,2750.7,1182.5,2.2338,69.217,0.3347,,,,2.3261733615222,,,0.236525190001373,2.68784403040022,,
2470.6052,2756,1189.2,2.3083,68.0028,0.3667,,,,2.31752438614194,,,0.222750019570226,2.68564000313124,,
2470.7576,2711.6,1188.7,2.3116,69.5724,0.3913,,,,2.28114747202827,,,0.240557223909485,2.68848915582552,,
2470.9099,2682,1178.3,2.3505,75.8487,0.4105,,,,2.27616057031316,,,0.311762216642974,2.69988195466288,,
2471.0625,2742,1204.3,2.352,82.2582,0.4094,,,,2.27684131860832,,,0.384478371212594,2.71151653939402,,
2471.2148,2515.8,1200.6,2.2683,84.0299,0.451,,,,2.09545227386307,,,0.404578411941355,2.71473254591062,,
2471.3672,2478.5,1200.6,2.2524,83.3182,0.449,,,,2.06438447442945,,,0.396504133572185,2.71344066137155,,
2471.5195,2438.8,1152.2,2.2771,80.1227,0.4155,,,,2.11664641555286,,,0.36025099808155,2.70764015969305,,
2471.6721,2432,1138,2.3937,77.2657,0.388,,,,2.13708260105448,,,0.327838165004805,2.70245410640077,,
2471.8245,2425.3,1083.7,2.3441,83.0731,0.4093,,,,2.23798099104918,,,0.393723459653,2.71299575354448,,
2471.9768,2443.1,1017.9,2.2117,93.8984,0.4547,,,,2.40013753806857,,,0.516537125003262,2.73264594000052,,
2472.1292,2431.2,1028.3,2.1272,102.7404,0.4952,,,,2.36429057667996,,,0.616850135176376,2.74869602162822,,
2472.2815,2488.4,1026.1,2.1284,106.0532,0.4628,,,,2.42510476561739,,,0.654434046067746,2.75470944737084,,
2472.4341,2546.7,1099.8,2.1754,105.9335,0.4566,,,,2.31560283687943,,,0.653076042525818,2.75449216680413,,
2472.5864,2635.4,1181.4,2.1826,105.1637,0.4246,,,,2.23074318605045,,,0.644342616238637,2.75309481859818,,
2472.7388,2751.6,1282,2.2264,100.7946,0.4418,,,,2.14633385335413,,,0.594774919705346,2.74516398715286,,
2472.8911,2977.6,1370.6,2.2764,95.1136,0.4456,,,,2.17247920618707,,,0.530323640493238,2.73485178247892,,
2473.0437,3055.2,1402.9,2.3436,92.3464,0.4337,,,,2.17777460973697,,,0.498929593699408,2.7298287349919,,
2473.196,3090.6,1515.1,2.3625,94.3899,0.4166,,,,2.03986535542208,,,0.52211322141811,2.7335381154269,,
2473.3484,3306.6,1515.1,2.3646,94.5893,0.3893,,,,2.18243020262689,,,0.524375426148772,2.7339000681838,,
2473.5007,3306.3,1509.1,2.3888,92.5086,0.3691,,,,2.19090848850308,,,0.500769762241602,2.73012316195866,,
2473.6533,3118.8,1450.4,2.4283,88.3343,0.3442,,,,2.15030336458908,,,0.453412083168357,2.72254593330694,,
2473.8057,2937.3,1446.6,2.4101,86.7026,0.3124,,,,2.03048527581916,,,0.434900350675768,2.71958405610812,,
2473.958,2869.8,1378.5,2.3606,85.0049,0.3003,,,,2.08182807399347,,,0.415639844300413,2.71650237508807,,
2474.1104,2884.8,1315.2,2.309,87.2943,0.3322,,,,2.19343065693431,,,0.441613221985363,2.72065811551766,,
2474.2627,2958.1,1309.5,2.2784,89.5524,0.3613,,,,2.25895379915998,,,0.46723149932894,2.72475703989263,,
2474.4153,3022.9,1385.2,2.2829,92.985,0.3901,,,,2.18228414669362,,,0.50617454826812,2.7309879277229,,
2474.5676,2983.5,1403.3,2.3023,89.1789,0.3626,,,,2.12606000142521,,,0.462994119856009,2.72407905917696,,
2474.72,2989.4,1431.5,2.3202,83.4821,0.3349,,,,2.08829898707649,,,0.398363588714389,2.7137381741943,,
2474.8723,3063.7,1428.8,2.3194,78.1447,0.3162,,,,2.14424692049272,,,0.337810471716201,2.70404967547459,,
2475.0249,3115.9,1489.5,2.3133,75.7505,0.3021,,,,2.09191003692514,,,0.310648131865888,2.69970370109854,,
2475.1772,3032,1479.9,2.3193,76.8549,0.2995,,,,2.04878708020812,,,0.323177614837522,2.701708418374,,
2475.3296,2965.8,1449.1,2.3196,78.5494,0.2767,,,,2.046649644607,,,0.342401817024622,2.70478429072394,,
2475.4819,2951.8,1278.1,2.3207,78.9997,0.2731,,,,2.30952194663954,,,0.347510497015682,2.70560167952251,,
2475.6345,2759.5,1229,2.3023,77.5733,0.2942,,,,2.2453213995118,,,0.331327905100852,2.70301246481614,,
2475.7869,2658.1,1170.3,2.276,77.6476,0.3492,,,,2.2712979577886,,,0.332170842971906,2.70314733487551,,
2475.9392,2654.4,1121.4,2.2642,83.4087,0.4037,,,,2.36704119850187,,,0.397530861396282,2.7136049378234,,
2476.0916,2685.7,1096.8,2.2779,91.7947,0.443,,,,2.44866885485047,,,0.492670524743006,2.72882728395888,,
2476.2439,2699.4,1086.9,2.3294,96.4946,0.4396,,,,2.48357714601159,,,0.545991166737195,2.73735858667795,,
2476.3965,2690.1,1086.9,2.4076,96.6713,0.4468,,,,2.47502070107646,,,0.547995838632421,2.73767933418119,,
2476.5488,2696.4,1104.1,2.4604,94.8228,0.4291,,,,2.44217009328865,,,0.527024497385531,2.73432391958169,,
2476.7012,2652.9,1122.9,2.3964,93.2654,0.4089,,,,2.3625434143735,,,0.509355702763997,2.73149691244224,,
2476.8535,2633.8,1184.6,2.3254,93.997,0.4089,,,,2.22336653722776,,,0.51765574780388,2.73282491964862,,
2477.0061,2665.6,1156.4,2.3118,91.7881,0.4337,,,,2.30508474576271,,,0.492595647354729,2.72881530357676,,
2477.1584,2686.9,1173.8,2.3276,94.7273,0.4701,,,,2.2890611688533,,,0.525941044267285,2.73415056708277,,
2477.3108,2821.3,1188,2.343,89.9868,0.4664,,,,2.37483164983165,,,0.472159792884606,2.72554556686154,,
2477.4631,2850,1007.9,2.3586,87.6703,0.3915,,,,2.82766147435261,,,0.445878964105368,2.72134063425686,,
2477.6155,2752.3,1173.9,2.4014,79.8731,0.3425,,,,2.34457790271744,,,0.357419271397632,2.70718708342362,,
2477.7681,2719.4,1179.5,2.3764,76.1446,0.3125,,,,2.30555320050869,,,0.315119219550713,2.70041907512811,,
2477.9204,2632.8,1096.8,2.3259,79.2593,0.3618,,,,2.40043763676149,,,0.350455674287899,2.70607290788606,,
2478.0728,2604.6,1096.8,2.2548,83.9977,0.4289,,,,2.37472647702407,,,0.404213101047035,2.71467409616753,,
2478.2251,2634.2,1120.2,2.2591,91.9446,0.4577,,,,2.35154436707731,,,0.494371149061593,2.72909938384985,,
2478.3777,2750.7,1248.4,2.2667,88.54,0.4356,,,,2.20338032681833,,,0.455745761769648,2.72291932188314,,
2478.53,2747.4,1194.3,2.2889,86.6891,0.4171,,,,2.30042702838483,,,0.434747192381566,2.71955955078105,,
2478.6824,2764.2,1221.4,2.309,84.4608,0.422,,,,2.26314065826101,,,0.409466997791117,2.71551471964658,,
2478.8347,2894.5,1394.2,2.3344,85.7623,0.4237,,,,2.07610098981495,,,0.424232591858105,2.7178772146973,,
2478.9873,3042.1,1436.5,2.35,84.3772,0.4075,,,,2.1177166724678,,,0.408518550872946,2.71536296813967,,
2479.1396,2965,1383.5,2.3103,81.8835,0.3895,,,,2.14311528731478,,,0.380227377669067,2.71083638042705,,
2479.292,2947,1345.2,2.2505,79.2409,0.4079,,,,2.19075230449004,,,0.350246925205431,2.70603950803287,,
2479.4443,2796.6,1342.8,2.2591,73.808,0.341,,,,2.08266309204647,,,0.288610355088996,2.69617765681424,,
2479.5967,2783.3,1276.2,2.3196,68.2639,0.3052,,,,2.18092775427049,,,0.225712214430688,2.68611395430891,,
2479.7493,2633.3,1282.9,2.427,72.371,0.2816,,,,2.05261516875828,,,0.27230750555057,2.69356920088809,,
2479.9016,2658.1,1279.6,2.4055,82.4773,0.3532,,,,2.07728977805564,,,0.386964073602204,2.71191425177635,,
2480.054,2637.3,1160.1,2.3179,89.9904,0.3698,,,,2.27333850530127,,,0.472200635096393,2.72555210161542,,
2480.2063,2663.3,1186.6,2.277,88.1,0.3706,,,,2.24448002696781,,,0.450753935884534,2.72212062974153,,
2480.3589,2617.1,1190.3,2.2724,87.0618,0.3674,,,,2.19868940603209,,,0.438975495807434,2.72023607932919,,
2480.5112,2720,1096.4,2.2692,89.9354,0.3984,,,,2.48084640642101,,,0.471576656860754,2.72545226509772,,
2480.6636,2846.3,1094.7,2.2352,93.5164,0.4383,,,,2.60007307938248,,,0.512203312530277,2.73195253000484,,
2480.8159,2762.9,1172.2,2.258,95.1935,0.4543,,,,2.35702098617983,,,0.531230110693739,2.734996817711,,
2480.9685,2819.6,1179.9,2.2889,91.6792,0.4238,,,,2.38969404186796,,,0.491360170448164,2.72861762727171,,
2481.1208,2823.3,1161.5,2.3639,89.5503,0.3848,,,,2.43073611708997,,,0.467207674705397,2.72475322795286,,
2481.2732,2816.6,1169.9,2.3281,89.1637,0.3594,,,,2.40755620138473,,,0.462821674961796,2.72405146799389,,
2481.4255,2880,1169.9,2.2788,91.8542,0.3871,,,,2.46174886742457,,,0.493345555743379,2.72893528891894,,
2481.5779,2826,1164.8,2.2752,96.5631,0.4077,,,,2.42616758241758,,,0.546768303267037,2.73748292852273,,
2481.7305,2772.9,1295.8,2.2696,96.7055,0.4506,,,,2.13991356690847,,,0.548383839644401,2.7377414143431,,
2481.8828,2763.5,1296.9,2.2563,94.2702,0.4497,,,,2.13085048962912,,,0.520755217876182,2.73332083486019,,
2482.0352,2725,1294.9,2.2852,89.8261,0.4473,,,,2.10440960691945,,,0.470336641930657,2.7252538627089,,
2482.1875,2748.5,1272.7,2.3348,86.8885,0.4195,,,,2.15958199104267,,,0.437009397112229,2.71992150353796,,
2482.3401,2753.1,1273.6,2.3331,88.1652,0.4108,,,,2.16166771356784,,,0.451493633720238,2.72223898139524,,
2482.4924,2703.1,1244.2,2.3234,89.4073,0.408,,,,2.17256068156245,,,0.465585331292735,2.72449365300684,,
2482.6448,2715.3,1246,2.3128,91.351,0.4125,,,,2.17921348314607,,,0.487636722140223,2.72802187554244,,
2482.7971,2819.2,1175,2.2652,91.0051,0.417,,,,2.39931914893617,,,0.483712466290994,2.72739399460656,,
