API,bottom,file_number,fluid_bbl,fluid_bbl_per_ft,fluid_gal,fluid_gal_per_ft,ft_per_stage,lateral_length,max_treat_press,max_treat_rate,propp_lbs,propp_lbs_per_ft,stages,top,treatment_date
33053053290000,20808,26605,55841,5,2345322,249,293,9403,8312,40.4,3601500,383,32,11405,5/22/14
33105032520000,9404,26693,99070,9006,4160940,378267,0,11,8097,32.4,7650586,695507,40,9393,5/22/14
33105033510000,19260,27186,60692,6,2549064,267,381,9534,7565,34.2,3026510,317,25,9726,5/22/14
33105033500000,19520,27185,61060,6,2564520,260,394,9858,7196,34.4,3107967,315,25,9662,5/22/14
33105031580000,20470,26118,182879,18,7680918,787,287,9758,9986,76.2,4090666,419,34,10712,5/22/14
33053046340000,21063,24508,131066,13,5504772,584,229,9419,7490,31,8058967,855,41,11644,5/22/14
33025023620000,20876,27045,182879,19,7680918,817,302,9391,9877,77.9,4636070,493,31,11485,5/21/14
33061028570000,14408,27179,162867,32,6840437,1360,201,5029,3710,9.5,7695820,1530,25,9379,5/21/14
33105033580000,20433,27242,198705,18,8345610,796,327,10482,9460,76,3578160,341,32,9951,5/21/14
33053052450000,21655,26303,81740,8,3433080,343,312,9997,9322,34.4,3435920,343,32,11658,5/21/14
33061027840000,21290,26846,43110,4,1810620,172,299,10491,7945,31,2619216,249,35,10799,5/20/14
33025024300000,20645,27443,71532,7,3004344,315,317,9524,8957,33,4311870,452,30,11121,5/20/14
33053049300000,21662,25378,70620,6,2966040,291,338,10167,8502,40,3559611,350,30,11495,5/20/14
33061027910000,19927,26892,82951,9,3483942,379,204,9187,9098,41.5,4465703,486,45,10740,5/20/14
33105034050000,15230,27636,35496,9,1490832,389,159,3828,7970,38,3390000,885,24,11402,5/20/14
33105032510000,19192,26692,77459,8,3253278,338,320,9605,6599,31.2,5642137,587,30,9587,5/20/14
33025022180000,21145,26063,58695,6,2465190,253,324,9736,8202,33.4,2120580,217,30,11409,5/20/14
33053053240000,20868,26588,126938,13,5331396,548,324,9724,8632,31,8833074,908,30,11144,5/20/14
33009023730000,7142,28112,3776,1,158609,44,127,3574,6527,3.5,246917,69,28,3568,5/20/14
33053050220000,20746,25693,35725,3,1500450,154,277,9718,7991,30.3,1952122,200,35,11028,5/20/14
33025024110000,19915,27370,50934,5,2139228,236,301,9039,7911,48.5,1798480,198,30,10876,5/19/14
33053051610000,20436,26082,56208,6,2360736,256,306,9189,7425,41.6,3466197,377,30,11247,5/19/14
33023011860000,17745,27986,26895,2,1129590,122,367,9190,4485,28.3,1586420,172,25,8555,5/19/14
33061028610000,20437,27190,55474,5,2329908,230,297,10101,8703,32,3437738,340,34,10336,5/19/14
33061028360000,18796,27081,53658,5,2253636,251,308,8960,8200,40,3300000,368,29,9836,5/19/14
33053045060000,20837,24156,84317,9,3541314,382,420,9251,9101,37.5,3546207,383,22,11586,5/18/14
33053045050000,20859,24155,96325,10,4045650,441,416,9169,9158,35.2,3573778,389,22,11690,5/18/14
33053052220000,20894,26243,86457,9,3631194,394,400,9205,9112,32.3,3366268,365,23,11689,5/18/14
33053052230000,20614,26244,84979,9,3569118,406,399,8779,9101,37.5,3637899,414,22,11835,5/18/14
33023011240000,18389,26764,27962,2,1174404,120,391,9780,7990,27.6,1638460,167,25,8609,5/18/14
33053041520000,18312,22995,61599,9,2587158,378,207,6832,0,0,3140952,459,33,11480,5/18/14
33053043110000,25465,23541,189791,13,7971254,565,239,14105,8762,36.9,14287534,1012,59,11360,5/17/14
33053051600000,20255,26081,6308,6,264936,284,233,932,7863,31,270000,289,4,19323,5/17/14
33053051570000,20188,26069,51168,5,2149056,236,302,9081,8132,40.9,3545980,390,30,11107,5/17/14
33025021900000,20605,25897,55692,5,2339064,243,319,9587,7996,36.5,2911720,303,30,11018,5/17/14
33105032560000,20836,26753,189915,20,7976430,840,316,9493,82,9120,3437799,362,30,11343,5/17/14
33105033570000,20555,27241,66477,6,2792034,288,302,9685,8961,31,4482697,462,32,10870,5/17/14
33053052460000,21855,26304,81261,7,3412962,328,315,10401,9093,35.8,3775793,363,33,11454,5/17/14
33053054380000,23600,26886,210447,17,8838774,716,268,12328,9410,72.6,55899305,4534,46,11272,5/16/14
33053053310000,21338,26607,56873,5,2388666,240,310,9948,8276,40.8,3606780,362,32,11390,5/16/14
33061028190000,16316,27017,52034,9,2185428,388,234,5626,9035,41.2,1833872,325,24,10690,5/16/14
33061028210000,16865,27026,54174,9,2275308,381,205,5962,8842,41.1,2280464,382,29,10903,5/16/14
33025024130000,20137,27372,56565,6,2375730,269,275,8823,7770,47.1,1886080,213,32,11314,5/15/14
33053055490000,20443,27230,79640,8,3344880,367,293,9110,8380,29.8,121235,13,31,11333,5/15/14
33053055480000,20562,27229,80218,8,3369156,362,299,9287,8335,29.9,121271,13,31,11275,5/15/14
33023011770000,18504,27904,53336,4,2240119,203,367,11021,10592,45.9,2219400,201,30,7483,5/15/14
33053056840000,21830,27687,55488,5,2330496,218,355,10660,9601,40.8,3703940,347,30,11170,5/15/14
33025022980000,21041,26518,71689,7,3010978,315,381,9533,8740,36.9,3636729,381,25,11508,5/15/14
33053055330000,20832,27177,88611,9,3721662,390,318,9542,8430,39,3629617,380,30,11290,5/15/14
33025020530000,21664,24848,92058,9,3866436,388,311,9959,9055,37,3961180,397,32,11705,5/14/14
33053054640000,20176,26945,90463,10,3799446,429,294,8846,7898,44,3377615,381,30,11330,5/14/14
33025021910000,20900,25898,57935,5,2433270,247,328,9840,7762,39.9,2916860,296,30,11060,5/14/14
33025020150000,16183,24516,73307,15,3078894,652,236,4720,8898,30.6,3009444,637,20,11463,5/14/14
33053051660000,20470,26092,53450,5,2244900,243,306,9201,8449,44.6,3379500,367,30,11269,5/14/14
33053052640000,21609,26448,1913,0,80346,7,10086,10086,7742,24.2,86773,8,1,11523,5/13/14
33089008240000,20418,27426,50757,5,2131794,217,195,9786,7462,35.2,2771325,283,50,10632,5/13/14
33089008250000,21340,27427,51731,4,2172702,202,214,10728,7282,25.1,2728624,254,50,10612,5/13/14
33053054270000,21483,26853,83535,8,3508502,350,384,10003,8849,60.9,3556060,355,26,11480,5/13/14
33053045850000,21065,24372,67096,6,2818032,291,333,9666,8977,40.9,3613291,373,29,11399,5/13/14
33053045860000,21367,24373,81453,8,3421026,344,330,9923,9165,41.4,3651772,368,30,11444,5/13/14
33061027900000,20260,26891,82747,8,3475374,363,203,9573,9197,40.3,4583185,478,47,10687,5/13/14
33061028620000,19472,27191,67325,7,2827650,301,105,9373,8414,30,3292096,351,89,10099,5/13/14
33053053600000,20552,26664,44690,4,1876980,191,306,9818,9316,30.2,2304530,234,32,10734,5/12/14
33053053230000,20706,26586,122070,12,5126940,533,320,9611,8436,30,8315175,865,30,11095,5/12/14
33053051650000,20477,26091,55026,5,2311092,248,309,9285,8216,42.6,3305540,356,30,11192,5/12/14
33053053320000,25023,26608,170353,12,7154852,515,252,13868,8680,36.4,13330880,961,55,11155,5/12/14
33053038520000,20707,21807,110930,11,4659060,474,316,9819,9756,70.8,4653106,473,31,10888,5/12/14
33053038500000,20105,21803,171929,18,7221018,787,195,9165,20292,76.5,9257993,1010,47,10940,5/12/14
33053038510000,20413,21805,217488,22,9134496,952,299,9592,9726,71.5,4939721,514,32,10821,5/12/14
33023011510000,18688,27369,49607,5,2083530,212,326,9787,8954,41,2271369,232,30,8901,5/12/14
33105028580000,20567,24182,196245,20,8242290,869,305,9484,9262,83.9,5445958,574,31,11083,5/11/14
33025020440000,20595,24831,70909,7,2978178,328,266,9073,10310,36.1,3456300,380,34,11522,5/11/14
33105028590000,21081,24183,212109,20,8908578,869,310,10243,9273,83,5930270,578,33,10838,5/11/14
33053055340000,20640,27178,88141,9,3701922,391,315,9463,8115,36,3630188,383,30,11177,5/11/14
33025020520000,21653,24847,91404,9,3838968,386,310,9936,9082,38.2,3727880,375,32,11717,5/11/14
33053054650000,20547,26946,94258,10,3958836,431,305,9177,8178,41,3485922,379,30,11370,5/10/14
33105033630000,18346,27251,34344,4,1442448,192,299,7481,8452,26,3188470,426,25,10865,5/10/14
33053054260000,21473,26852,77716,7,3264097,326,384,9993,9209,56.1,3470520,347,26,11480,5/10/14
33053052650000,21451,26449,56269,5,2363298,237,311,9958,7911,31.5,3600710,361,32,11493,5/10/14
33053051640000,20389,26089,51984,5,2183328,239,304,9124,8407,41,3350120,367,30,11265,5/9/14
33025021150000,20351,25335,80515,8,3381630,368,305,9168,8630,37,3548016,387,30,11183,5/9/14
33053051380000,20250,26013,41811,4,1756062,191,269,9163,8763,26.2,2384904,260,34,11087,5/9/14
33053053580000,20460,26662,41811,4,1756062,180,286,9743,8763,26.2,2384904,244,34,10717,5/9/14
33023011060000,17928,26478,65452,7,2748984,308,228,8921,6199,35.8,2880135,322,39,9007,5/9/14
33053047720000,21237,24913,57034,5,2395428,236,337,10123,8702,40.8,3632905,358,30,11114,5/9/14
33053047700000,21276,24911,58061,5,2438562,240,337,10134,8681,49.5,3818439,376,30,11142,5/9/14
33053047710000,20989,24912,54990,5,2309580,234,327,9833,8609,41,6730438,684,30,11156,5/9/14
33025020510000,21636,24846,76210,7,3200820,321,311,9965,9961,36.8,3463840,347,32,11671,5/8/14
33025007910000,20315,17413,36526,3,1534092,164,309,9299,6696,28.6,2320660,249,30,11016,5/8/14
33105033750000,19829,27334,228208,23,9584736,1003,281,9556,8422,96.7,3955095,413,34,10273,5/7/14
33025020450000,21228,24832,81377,8,3417834,350,271,9761,9500,38,3772340,386,36,11467,5/7/14
33105033650000,20328,27299,195075,21,8193150,891,306,9187,9212,81,3440027,374,30,11141,5/7/14
33053052660000,21950,26450,56561,5,2375562,232,318,10207,8549,32.1,3599500,352,32,11743,5/6/14
33053053720000,19630,26707,62379,7,2619918,318,374,8230,8678,30.6,3418531,415,22,11400,5/6/14
33053053730000,21259,26708,74244,7,3118248,317,393,9833,9423,31.2,3973351,404,25,11426,5/6/14
33061029710000,19249,27676,47774,5,2006508,238,280,8401,8312,45.5,2362329,281,30,10848,5/6/14
33061029650000,19073,27670,43683,5,1834686,228,297,8021,8744,42.9,2093445,260,27,11052,5/6/14
33053054450000,20705,26908,72585,7,3048570,330,297,9225,8323,32.6,3755498,407,31,11480,5/6/14
33105032490000,19918,26690,65696,6,2759232,260,352,10581,5919,31.3,4488421,424,30,9337,5/6/14
33053054250000,21470,26851,77716,7,3264097,327,383,9964,8736,48.6,3553168,356,26,11506,5/6/14
33053054460000,20505,26909,79886,8,3355212,371,291,9033,8315,31.3,3788850,419,31,11472,5/6/14
33053053590000,20410,26663,37308,3,1566936,160,279,9766,8057,35.2,2433166,249,35,10644,5/5/14
33025020500000,21802,24845,77471,7,3253782,327,310,9921,9085,39.5,3511880,353,32,11881,5/5/14
33053054660000,20706,26947,92548,9,3887016,414,312,9381,8154,42,3521116,375,30,11325,5/4/14
33061026710000,19933,26216,322764,31,13556096,1330,199,10191,8502,58.8,15802640,1550,51,9742,5/4/14
33007018160000,20396,27290,68197,7,2864274,304,313,9398,8424,30.6,2845843,302,30,10998,5/4/14
33061027960000,19384,26929,299020,31,12558846,1322,202,9497,7370,9.2,14797911,1558,47,9887,5/4/14
33025023120000,21738,26681,59060,5,2480520,240,332,10305,7832,41,3605180,349,31,11433,5/4/14
33053041510000,19374,22994,97000,12,4074000,512,240,7946,0,0,3248701,408,33,11428,5/4/14
33105033090000,20876,26961,81576,8,3426192,364,447,9391,9084,40.6,3591040,382,21,11485,5/4/14
33105033080000,20184,26960,98700,11,4145400,464,308,8933,9144,47.1,2936189,328,29,11251,5/4/14
33105033060000,20256,26958,84615,9,3553830,393,376,9040,9046,36.3,3617590,400,24,11216,5/4/14
33053041500000,20804,22993,97000,10,4074000,435,283,9359,0,0,3287033,351,33,11445,5/3/14
33061028580000,14420,27180,161941,31,6801554,1339,203,5076,5200,100,7717116,1520,25,9344,5/3/14
33061026720000,18981,26217,281406,30,11819072,1294,202,9132,8547,59.4,14010268,1534,45,9849,5/3/14
33053052930000,21275,26524,75449,7,3168858,324,304,9752,9618,41.2,3394460,348,32,11523,5/3/14
33025022990000,21025,26519,64647,6,2715182,284,381,9528,8638,36.3,3644988,382,25,11497,5/3/14
33025024680000,20971,27711,69357,7,2912999,305,381,9545,9961,40.6,3712172,388,25,11426,5/3/14
33025022970000,21035,26517,71231,7,2991743,312,383,9581,8856,38.3,3271416,341,25,11454,5/3/14
33061029310000,20165,27499,81240,8,3412080,364,203,9370,9249,41,4511873,481,46,10795,5/2/14
33089008000000,21670,26159,51857,4,2177994,200,271,10842,8691,33.2,3052269,281,40,10828,5/2/14
33089008010000,20176,26160,49906,5,2096052,224,233,9336,9430,31.8,3050010,326,40,10840,5/2/14
33061028600000,15153,27189,165131,32,6935538,1345,198,5155,3610,8,7846477,1522,26,9998,5/2/14
33007017880000,21080,24866,55785,5,2342970,213,274,10966,9068,31.2,2925631,266,40,10114,5/2/14
33053044170000,20945,23862,74021,7,3108882,323,320,9615,9642,41,3561469,370,30,11330,5/2/14
33053044160000,21125,23861,73294,7,3078348,316,324,9740,9347,41.2,3520589,361,30,11385,5/2/14
33061027830000,20630,26842,37792,4,1587264,168,269,9437,8976,32.9,2328084,246,35,11193,5/1/14
33075014550000,4925,27311,92,3,3864,128,30,30,0,0,0,0,1,4895,5/1/14
33025020160000,16133,24517,73409,15,3083178,660,233,4670,8999,30.7,3011156,644,20,11463,5/1/14
33053053370000,23995,26615,127379,9,5349918,398,373,13436,9805,45.3,4472842,332,36,10559,5/1/14
33061028590000,16081,27188,193948,31,8145836,1322,205,6161,3370,8.1,8983717,1458,30,9920,5/1/14
33023011260000,18996,26776,71654,7,3009501,304,329,9879,8320,48,2160973,218,30,9117,5/1/14
33053052760000,21025,26468,56780,5,2384760,250,297,9510,8466,30.8,3601020,378,32,11515,5/1/14
33023011250000,18461,26775,73836,7,3101153,330,312,9389,8778,44.3,1880860,200,30,9072,4/30/14
33053052920000,21265,26523,78141,7,3281922,333,317,9845,8858,40.1,3437520,349,31,11420,4/30/14
33061029640000,14486,27656,87728,23,3684576,982,197,3752,7799,62.2,2284815,608,19,10734,4/30/14
33061027800000,14770,26814,35673,8,1498266,354,235,4232,7489,28.6,2360392,557,18,10538,4/28/14
33023011520000,17837,27373,48362,5,2031205,216,312,9385,8294,45.7,2404500,256,30,8452,4/28/14
33105033520000,19721,27195,73100,7,3070200,321,318,9555,8411,50,3215030,336,30,10166,4/28/14
33061027770000,20769,26807,46115,4,1936830,203,317,9521,8246,36.5,3628620,381,30,11248,4/28/14
33061028050000,20249,26984,46991,4,1973622,201,279,9782,7838,33.3,3244574,331,35,10467,4/27/14
33105033620000,20244,27250,67426,6,2831892,276,284,10234,7189,15.5,4057850,396,36,10010,4/27/14
33105033610000,20176,27249,47973,5,2014866,213,294,9434,9822,26.2,4022315,426,32,10742,4/27/14
33053040650000,20516,22707,214866,22,9024372,950,316,9494,9560,81.3,4518727,475,30,11022,4/27/14
33105032310000,20754,26566,102441,11,4302522,464,370,9266,7929,35.1,3421652,369,25,11488,4/27/14
33105032290000,20484,26564,89265,9,3749130,413,431,9063,7929,35.1,3421652,377,21,11421,4/27/14
33053052750000,20900,26467,58766,6,2468172,258,297,9534,8208,34,3589200,376,32,11366,4/27/14
33105032300000,20672,26565,107662,12,4521804,519,300,8710,9087,45.3,3019303,346,29,11962,4/27/14
33105032320000,20867,26567,97197,10,4082274,456,358,8950,8822,36.5,3842792,429,25,11917,4/27/14
33009023700000,7055,27855,4218,1,177180,50,129,3495,6527,3.5,238099,68,27,3560,4/27/14
33053052320000,21277,26261,223047,22,9367974,935,294,10011,8942,91.1,3923537,391,34,11266,4/27/14
33007018180000,21072,27543,4966,4,208572,207,250,1003,8682,23,59224,59,4,20069,4/26/14
33053050700000,20657,25830,56357,6,2366994,256,307,9230,7281,40.3,3349840,362,30,11427,4/26/14
33053040660000,20933,22708,128829,13,5410818,555,314,9745,9700,61.3,4692033,481,31,11188,4/26/14
33053052910000,21404,26522,77336,7,3248112,329,318,9864,8617,39.2,3367920,341,31,11540,4/26/14
33105032480000,19810,26689,59593,5,2502906,244,352,10220,8235,31.1,4265940,417,29,9590,4/26/14
33089007970000,19593,25834,50541,5,2122722,233,252,9072,8377,37,2846638,313,36,10521,4/26/14
33105032470000,19805,26688,60885,5,2557170,249,341,10250,6033,31.6,4386631,427,30,9555,4/26/14
33053052700000,21693,26454,85129,8,3575418,356,334,10029,8555,35,3895723,388,30,11664,4/25/14
33105026580000,20325,23091,86538,9,3634596,382,327,9509,9065,40.8,3697848,388,29,10816,4/25/14
33105026590000,20310,23092,76731,8,3222702,336,319,9583,8865,41.5,3750396,391,30,10727,4/25/14
33061027820000,20178,26841,48844,5,2051448,213,274,9594,7997,31.7,3521094,367,35,10584,4/25/14
33007018090000,20957,26675,95057,9,3992394,419,237,9507,10073,36,3200340,336,40,11450,4/25/14
33053051990000,20366,26190,65761,7,2761962,302,303,9118,7616,31,3388050,371,30,11248,4/25/14
33025022070000,20925,25980,87932,9,3693144,392,313,9409,8739,41,3854952,409,30,11516,4/24/14
33009023710000,7068,27856,3497,1,146880,44,122,3301,6527,3.5,238099,72,27,3767,4/24/14
33053050680000,20536,25828,53834,5,2261028,244,307,9229,7922,41.2,3350820,363,30,11307,4/24/14
33053050590000,20715,25815,95746,9,4021332,415,322,9679,7691,30.9,6087336,628,30,11036,4/24/14
33061027750000,20881,26805,48395,5,2032590,214,316,9484,8471,36.8,2415040,254,30,11397,4/24/14
33025022240000,20277,26079,42041,4,1765722,194,302,9063,8007,46.8,881940,97,30,11214,4/24/14
33025022210000,20367,26076,41541,4,1744722,191,303,9111,8034,46.4,654660,71,30,11256,4/23/14
33061027580000,16133,26641,197778,31,8306701,1337,200,6210,4500,8.5,9311035,1499,31,9923,4/23/14
33053051450000,22150,26040,197988,17,8315496,754,315,11026,9207,81.8,3442568,312,35,11124,4/23/14
33053052900000,21386,26521,75076,7,3153192,317,320,9928,9189,36.4,3470820,349,31,11458,4/23/14
33025019630000,20365,24271,206326,22,8665692,946,305,9153,9756,74.9,4491241,490,30,11212,4/23/14
33025021860000,20606,25801,112293,12,4716306,505,311,9339,9852,65.4,4537378,485,30,11267,4/23/14
33061024310000,14802,25023,36256,7,1522752,311,287,4882,8297,28.8,1780201,364,17,9920,4/23/14
33053050690000,19978,25829,57546,6,2416932,276,291,8738,7952,41.9,3349500,383,30,11240,4/22/14
33061024030000,19977,24920,98193,10,4124106,443,202,9298,8785,41.1,6286412,676,46,10679,4/22/14
33061028650000,14502,27194,231541,46,9724741,1944,200,5000,8284,58.3,7539517,1507,25,9502,4/22/14
33061028640000,14429,27193,152584,31,6408547,1331,200,4814,8175,59,7201606,1495,24,9615,4/22/14
33105033490000,19957,27181,77296,7,3246432,332,325,9765,7330,46,3298680,337,30,10192,4/22/14
33053053800000,20689,26717,201091,21,8445822,901,275,9369,8601,91.8,3565652,380,34,11320,4/22/14
33013017540000,18460,27118,57712,5,2423904,248,324,9735,5060,31.1,4356300,447,30,8725,4/21/14
33053051160000,21145,25946,69081,6,2901402,291,320,9945,9006,36.2,3275386,329,31,11200,4/21/14
33061029340000,14080,27539,42693,7,1793106,322,292,5555,6762,35.8,2862094,515,19,8525,4/21/14
33025019640000,20360,24272,204436,22,8586312,931,297,9215,9794,73.6,4474122,485,31,11145,4/21/14
33025022060000,20624,25979,86221,9,3621282,386,312,9363,8820,41,3651688,390,30,11261,4/20/14
33053051140000,20880,25944,69286,7,2910012,301,310,9636,8896,36.1,3265056,338,31,11244,4/20/14
33105033360000,20847,27086,72800,7,3057600,295,225,10357,8728,41.4,3306236,319,46,10490,4/20/14
33105033370000,20829,27087,70931,6,2979102,290,233,10264,9326,60.4,3261778,317,44,10565,4/20/14
33053052720000,21452,26456,92366,9,3879372,394,328,9844,9514,34,3825178,388,30,11608,4/20/14
33053050170000,21167,25682,52288,5,2196096,222,329,9877,7582,41.7,3632640,367,30,11290,4/20/14
33061029040000,14752,27317,42982,7,1805244,334,245,5403,9351,41,2108672,390,22,9349,4/20/14
33061029050000,15250,27318,40491,6,1700622,287,281,5912,8650,42,2004101,338,21,9338,4/20/14
33061027570000,15097,26640,158288,31,6648106,1314,202,5059,8070,57.4,7540001,1490,25,10038,4/20/14
33025020140000,16154,24515,96978,19,4073076,807,252,5041,8923,32.2,4114733,816,20,11113,4/20/14
33089007960000,19415,25833,50507,5,2121294,238,108,8909,8536,30,2747828,308,82,10506,4/19/14
33053052880000,21469,26491,82767,7,3476214,332,275,10462,8285,39.7,4636504,443,38,11007,4/19/14
33053055350000,20510,27196,60549,6,2543058,258,328,9845,8094,32.5,4147364,421,30,10665,4/19/14
33053055360000,20810,27197,54180,5,2275560,228,332,9964,6058,32.6,4112663,412,30,10846,4/19/14
33053051150000,21105,25945,70011,7,2940462,299,317,9833,9300,37.1,3282516,333,31,11272,4/18/14
33061027760000,20993,26806,46703,4,1961526,201,324,9726,7940,36,2497400,256,30,11267,4/18/14
